#
#  pflu216595cyc 22.5 Genes link table generated on Mon Sep 10, 2018
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
G1G1K-4409	C3K9W3		
G1G1K-7239	C3K0R7		
G1G1K-538		pip	
G1G1K-7863			
G1G1K-6054	C3JYL5		
G1G1K-6744	C3K0H2		
G1G1K-6370	C3JZP3		
G1G1K-6268	C3JZE3		
G1G1K-1187			
G1G1K-7803		iscX	
G1G1K-121	C3K6T5		
G1G1K-6425	C3JZT7	leuB	
G1G1K-8873			
G1G1K-3302			
G1G1K-8639			
G1G1K-8207			
G1G1K-8125			
G1G1K-6511	C3JZZ3		
G1G1K-539	C3K814		
G1G1K-6796			
G1G1K-5485	C3JXG6		
G1G1K-8145			
G1G1K-2262			
G1G1K-7990			
G1G1K-8874			
G1G1K-5894			
G1G1K-6492			
G1G1K-2760			
G1G1K-6401			
G1G1K-6297	C3JZG2		
G1G1K-1662			
G1G1K-6655			
G1G1K-540			
G1G1K-8482	C3K2S5		
G1G1K-8420			
G1G1K-4082		iolE	
G1G1K-4897	C3KC18		
G1G1K-6085			
G1G1K-9138			
G1G1K-2398			
G1G1K-7107			
G1G1K-8361			
G1G1K-1663	C3KBL5		
G1G1K-4820	C3KBD1		
G1G1K-541	C3K816		
G1G1K-2638	C3K4Z5		
G1G1K-2597			
G1G1K-3938	C3K9D2		
G1G1K-4126	C3K9L9		
G1G1K-4303	C3KAS7		
G1G1K-5718			
G1G1K-1190	C3K4L9		
G1G1K-8640	C3K329		
G1G1K-4391			
G1G1K-4722			
G1G1K-1664	C3KBL6		
G1G1K-122	C3K6T6		
G1G1K-6217	C3JZA7	gabD	
G1G1K-7683	C3K1B2	recJ	
G1G1K-8875			
G1G1K-542			
G1G1K-9350			
G1G1K-2525	C3K648		
G1G1K-7241	C3K0R8		
G1G1K-8641	C3K330		
G1G1K-1191			
G1G1K-4523	C3KA45		
G1G1K-5686	C3JXU9		
G1G1K-3628	C3K960		
G1G1K-4611			
G1G1K-2029			
G1G1K-1665			
G1G1K-3345	C3K8C2		
G1G1K-5816	C3JY54		
G1G1K-4638			
G1G1K-2618	C3K7L2		
G1G1K-4044			
G1G1K-543			
G1G1K-2195	C3K4T3		
G1G1K-3192			
G1G1K-4709	C3KAB9		
G1G1K-1192	C3K4M1		
G1G1K-7854	C3K1Q1		
G1G1K-4501			
G1G1K-8642			
G1G1K-5753			
G1G1K-544			
G1G1K-6623			
G1G1K-3426			
G1G1K-6918	C3JYM8		
G1G1K-5646	C3JXU2		
G1G1K-1193	C3K4M2		
G1G1K-7108			
G1G1K-5852			
G1G1K-7704		trmD	
G1G1K-7242			
G1G1K-3101			
G1G1K-6990			
G1G1K-6889			
G1G1K-8085			
G1G1K-545	C3K820		
G1G1K-6116	C3JYX7		
G1G1K-7659			
G1G1K-2316	C3K621		
G1G1K-5800	C3JY44		
G1G1K-4898			
G1G1K-4772	C3KB87		
G1G1K-2363	C3K5I4		
G1G1K-3270	C3K796		
G1G1K-1194	C3K4M3	ptsP	
G1G1K-4196			
G1G1K-8208	C3K2C6		
G1G1K-2478	C3K4X6		
G1G1K-3915			
G1G1K-123	C3K6T7		
G1G1K-8643			
G1G1K-4265	C3K9U2		
G1G1K-1195	C3K4M4	pfkB	
G1G1K-7907	C3K1U1		
G1G1K-3336			
G1G1K-2031	C3KBP1		
G1G1K-8086			
G1G1K-6813	C3K0W4		
G1G1K-1196			
G1G1K-6298	C3JZG3		
G1G1K-5754			
G1G1K-4821	C3KBD2		
G1G1K-2496	C3K5J9		
G1G1K-3133	C3K5Q2		
G1G1K-1670	C3KBL8		
G1G1K-8644			
G1G1K-6745			
G1G1K-4045	C3K9G7		
G1G1K-548	C3K821		
G1G1K-8300	C3K2H0		
G1G1K-6991	C3K0S6		
G1G1K-5517			
G1G1K-5486			
G1G1K-7243			
G1G1K-35	C3K4I2		
G1G1K-4374	C3KAW4	ccoG	
G1G1K-2860	C3K874		
G1G1K-6919			
G1G1K-4899			
G1G1K-3193			
G1G1K-6512	C3JZZ4		
G1G1K-2032			
G1G1K-124	C3K6T8		
G1G1K-3064			
G1G1K-2457			
G1G1K-549	C3K8T5		
G1G1K-8087	C3K246	folK	
G1G1K-6481	C3JZX0		
G1G1K-3647	C3K967		
G1G1K-2761	C3K749	sixA	
G1G1K-8645	C3K334		
G1G1K-2033			
G1G1K-3427	C3KAR3		
G1G1K-4487	C3KA09		
G1G1K-3494	C3K8E0		
G1G1K-550	C3K8T6		
G1G1K-3869	C3K8N8		
G1G1K-3708	C3K986		
G1G1K-3629	C3K961		
G1G1K-3959			
G1G1K-4410	C3K9W4		
G1G1K-7109	C3K0C2		
G1G1K-4176	C3K9P8		
G1G1K-3756	C3K9A9		
G1G1K-9355			
G1G1K-6182			
G1G1K-4755	C3KAE9		
G1G1K-3294			
G1G1K-551		tatC	
G1G1K-6992			
G1G1K-5897			
G1G1K-3594	C3K8H9		
G1G1K-6592	C3K059		
G1G1K-2598	C3K738		
G1G1K-9144	C3K3U4		
G1G1K-2708			
G1G1K-125	C3K6T9		
G1G1K-552	C3K8T8	tatB	
G1G1K-7804		fdx	
G1G1K-4900	C3KC20		
G1G1K-2034	C3KC01		
G1G1K-3102	C3K527		
G1G1K-5950	C3JYE8		
G1G1K-1201	C3K4M6		
G1G1K-1675	C3KBL9		
G1G1K-6920			
G1G1K-7833			
G1G1K-553		tatA	
G1G1K-3303	C3K7S3		
G1G1K-8647	C3K335	folK	
G1G1K-6993	C3K114		
G1G1K-9356	C3K487	exbB	
G1G1K-8088	Q9ZEP8	panB	
G1G1K-4901	C3KC21		
G1G1K-4553			
G1G1K-1676	C3KBM0	glpK	
G1G1K-6245	C3JZC6		
G1G1K-4046	C3K9G8		
G1G1K-554			
G1G1K-8880			
G1G1K-7705			
G1G1K-1203	C3K4M7		
G1G1K-8247	C3K2E7		
G1G1K-8089	Q9ZEP7		
G1G1K-3939	C3K9D3		
G1G1K-1677			
G1G1K-6426	C3JZT8		
G1G1K-4673	C3KA90		
G1G1K-5898			
G1G1K-9357			
G1G1K-5152			
G1G1K-555		hisI	
G1G1K-8301	C3K2H1		
G1G1K-7110			
G1G1K-1204			
G1G1K-8648		folB	
G1G1K-6117			
G1G1K-1678			
G1G1K-9358			
G1G1K-2526			
G1G1K-556			
G1G1K-6863	C3K0Z2		
G1G1K-126	C3K6U0		
G1G1K-4822	C3KBD3		
G1G1K-1205			
G1G1K-5755			
G1G1K-8881			
G1G1K-6994	C3K141		
G1G1K-2364	C3K622		
G1G1K-557			
G1G1K-5487			
G1G1K-4083	C3K9I5	iolB	
G1G1K-2820	C3K7M0		
G1G1K-6299			
G1G1K-127			
G1G1K-1206	C3K4N0		
G1G1K-3870	C3K8N9		
G1G1K-4155	C3K9N5		
G1G1K-5830		clpA	
G1G1K-7766	C3K1J5		
G1G1K-7706			
G1G1K-558			
G1G1K-7855	C3K1Q2		
G1G1K-7358			
G1G1K-8882		pgk	
G1G1K-4902	C3KC22		
G1G1K-6720			
G1G1K-8649			
G1G1K-8010	C3K1Z7	catA	
G1G1K-3595			
G1G1K-559			
G1G1K-6464	C3JZW1		
G1G1K-4823	C3KBD4		
G1G1K-4773	C3KB88		
G1G1K-8421			
G1G1K-8883	C3K3F2	epd	
G1G1K-2954	C3K6Q4	hisD	
G1G1K-161			
G1G1K-2458		ihfB	
G1G1K-8090	C3K249		
G1G1K-4266	C3K9U3		
G1G1K-9149			
G1G1K-2729	C3K6M8		
G1G1K-3428			
G1G1K-3495	C3K8E1		
G1G1K-1682	C3KBM3		
G1G1K-3157	C3K5R9		
G1G1K-5153	C3KD18	treZ	
G1G1K-4639		modC	
G1G1K-560	C3K8U6		
G1G1K-6183	C3JZ10		
G1G1K-3648	C3K968		
G1G1K-6995	C3JY79		
G1G1K-8650	C3K338	tsaD	
G1G1K-7112			
G1G1K-5899			
G1G1K-5543	C3JXL8		
G1G1K-5687			
G1G1K-2317	C3K4V5		
G1G1K-7359	C3JZ45		
G1G1K-2399	C3K5J1		
G1G1K-4542			
G1G1K-1683		argF	
G1G1K-3757	C3K9B0		
G1G1K-561	C3K8U7		
G1G1K-3214	C3K6R2		
G1G1K-2686	C3K5N1		
G1G1K-6118	C3JYX9		
G1G1K-9361			
G1G1K-6721	C3K0F5		
G1G1K-8651			
G1G1K-6864	C3K0Z3	bluB	
G1G1K-6218	C3JZA8	argE	
G1G1K-37	C3K4I3		
G1G1K-6371	C3JZP4		
G1G1K-128			
G1G1K-4127	C3K9M0		
G1G1K-5900	C3JYC5		
G1G1K-9150			
G1G1K-562			
G1G1K-5756			
G1G1K-4576	C3KB09		
G1G1K-5154	C3KD19	malQ	
G1G1K-2861			
G1G1K-6876			
G1G1K-8487		trxA	
G1G1K-3916			
G1G1K-2497			
G1G1K-7248		mgtE	
G1G1K-9362	C3K491		
G1G1K-1685	C3KBM5		
G1G1K-5951	C3JYE9		
G1G1K-4903		aceE	
G1G1K-563	C3K8U9		
G1G1K-5853			
G1G1K-8652	C3K340		
G1G1K-3429	C3K549		
G1G1K-2821	C3K7M1		
G1G1K-7360			
G1G1K-4411	C3K9W5		
G1G1K-6086	C3JYV9		
G1G1K-6996	C3JY80		
G1G1K-162			
G1G1K-5518	C3JXJ6		
G1G1K-7805	C3K1M1	hscA	
G1G1K-1686		grxD	
G1G1K-2041			
G1G1K-564	C3K8V0	phaZ	
G1G1K-4466			
G1G1K-6184	C3JZ11		
G1G1K-8302	C3K2H2		
G1G1K-8653			
G1G1K-9363	C3K492		
G1G1K-7113	C3JYG3		
G1G1K-5719	C3JY05		
G1G1K-1213			
G1G1K-7909	C3K1U2		
G1G1K-9151	C3K3U7	ssuC	
G1G1K-4824	C3KBD5		
G1G1K-1687		bfr	
G1G1K-8091	C3K250	acs	
G1G1K-8488			
G1G1K-6576	C3K049		
G1G1K-1214	C3K4N2		
G1G1K-6624	C3K082		
G1G1K-8654	C3K342		
G1G1K-3829	C3K8L8		
G1G1K-6402			
G1G1K-3496		xylF	
G1G1K-1688			
G1G1K-2042			
G1G1K-7767	C3K1J6	treC	
G1G1K-2619			
G1G1K-8147	C3K290		
G1G1K-129			
G1G1K-6797	C3K0V1		
G1G1K-4904	C3KC24		
G1G1K-9152		ssuD	
G1G1K-6679	C3K0D1		
G1G1K-6465			
G1G1K-1215			
G1G1K-5801			
G1G1K-7252		csrA	
G1G1K-4640	C3KB60	modB	
G1G1K-2459	C3K6K3		
G1G1K-1689			
G1G1K-5265	C3KCF8		
G1G1K-5647			
G1G1K-4084	C3K9I6		
G1G1K-4710	C3KAC0		
G1G1K-8011	C3K1Z8	catC	
G1G1K-8092	C3K251		
G1G1K-7660			
G1G1K-4392	C3KAY4		
G1G1K-6300	C3JZG5		
G1G1K-3649	C3K969		
G1G1K-2043	C3KC04		
G1G1K-1216			
G1G1K-163			
G1G1K-6562	C3K039		
G1G1K-2822			
G1G1K-5155	C3KD20		
G1G1K-6997			
G1G1K-9153	C3K3U9		
G1G1K-8656			
G1G1K-8248		cydB	
G1G1K-6921	C3JZS7		
G1G1K-6746			
G1G1K-38	C3K4I4	betC	
G1G1K-8888	C3K3F3	tkt	
G1G1K-4442	C3K9Y0		
G1G1K-5757			
G1G1K-3194	C3K689		
G1G1K-2975	C3K777		
G1G1K-8657			
G1G1K-569			
G1G1K-9154			
G1G1K-6513	C3JZZ5		
G1G1K-8148			
G1G1K-3346	C3K8C3		
G1G1K-8889			
G1G1K-7253			
G1G1K-6119			
G1G1K-2044	C3KC05		
G1G1K-1692		rnt	
G1G1K-5266			
G1G1K-2905	C3K519		
G1G1K-2730		lpdA	
G1G1K-4614			
G1G1K-4543			
G1G1K-570	C3K8V2		
G1G1K-5156			
G1G1K-5402	C3KDU2		
G1G1K-8093	C3K252		
G1G1K-4521	C3KA43		
G1G1K-5720	C3JY06		
G1G1K-1219			
G1G1K-3430	C3K550		
G1G1K-9367			
G1G1K-4412	C3K9W6		
G1G1K-1693	C3KBZ0		
G1G1K-8012	C3K1Z9		
G1G1K-5831			
G1G1K-164			
G1G1K-9368			
G1G1K-8658	C3K345		
G1G1K-1694	C3KBZ1		
G1G1K-2045	C3KC06		
G1G1K-6010			
G1G1K-5488	C3JXG9		
G1G1K-6185	C3JZ12		
G1G1K-8303	C3K2H3		
G1G1K-8890			
G1G1K-4905	C3KC25		
G1G1K-6219	C3JZA9		
G1G1K-5157	C3KD21	glgX	
G1G1K-2365	C3K623		
G1G1K-2862	C3K876		
G1G1K-4432			
G1G1K-8422			
G1G1K-2267	C3K4U9		
G1G1K-5267	C3KCG0		
G1G1K-1695			
G1G1K-2046	C3KC07		
G1G1K-3960	C3K9F2		
G1G1K-8489	C3K2S8		
G1G1K-6301	C3JZG6		
G1G1K-2527			
G1G1K-8659		pqqF	
G1G1K-6338	C3JZM0		
G1G1K-4723	C3KAD0		
G1G1K-7707			
G1G1K-5758			
G1G1K-8891			
G1G1K-4825			
G1G1K-4085		iolD	
G1G1K-3917			
G1G1K-9369			
G1G1K-6722	C3K0F6		
G1G1K-4128			
G1G1K-9157			
G1G1K-2823	C3K7M3		
G1G1K-2047	C3KC08		
G1G1K-4788	C3KBA3		
G1G1K-3596			
G1G1K-3758		gspH	
G1G1K-9370	C3K496		
G1G1K-5688			
G1G1K-8892	C3K3F7		
G1G1K-8490			
G1G1K-575			
G1G1K-8094	C3K253		
G1G1K-5158			
G1G1K-7910			
G1G1K-8660	C3K347	pqqA	
G1G1K-4562	C3KAZ5		
G1G1K-3158	C3K5S0		
G1G1K-4906	C3KC26		
G1G1K-2620	C3K7L4		
G1G1K-1224			
G1G1K-165		rrf	
G1G1K-5489	C3JXH0		
G1G1K-2976			
G1G1K-5020	C3KC84		
G1G1K-9158	C3K3V2		
G1G1K-6877			
G1G1K-6087			
G1G1K-132	C3K7A8		
G1G1K-576			
G1G1K-6493			
G1G1K-7116			
G1G1K-6403			
G1G1K-8893			
G1G1K-7255	C3JXY1		
G1G1K-7835	C3K1N7		
G1G1K-1225	C3K5B1		
G1G1K-7000	C3JYF9		
G1G1K-9371	C3K497		
G1G1K-2599			
G1G1K-5268			
G1G1K-7708			
G1G1K-6057			
G1G1K-7612			
G1G1K-3022	C3K894		
G1G1K-39	C3K4I5		
G1G1K-6372	C3JZP5	rbsK	
G1G1K-8491	C3K2T0		
G1G1K-6625	C3K083		
G1G1K-7364			
G1G1K-5854	C3JY86		
G1G1K-2687			
G1G1K-1700			
G1G1K-8661	C3K348		
G1G1K-7117	C3K0C5		
G1G1K-4826			
G1G1K-4756	C3KAF0		
G1G1K-9372	C3K498		
G1G1K-6656	C3K0A1		
G1G1K-5759			
G1G1K-1701			
G1G1K-8013			
G1G1K-2824	C3K7M4		
G1G1K-5021	C3KC85		
G1G1K-3630	C3K962		
G1G1K-9160		argA	
G1G1K-7553	C3JYT8		
G1G1K-4375			
G1G1K-133	C3K7A9		
G1G1K-8894			
G1G1K-5159	C3KD23		
G1G1K-1228			
G1G1K-166		rrf	
G1G1K-2268			
G1G1K-4615	C3KB43		
G1G1K-8249			
G1G1K-6120			
G1G1K-8662	C3K349		
G1G1K-1702	C3KBZ5	nth	
G1G1K-6246			
G1G1K-8895	C3K3G0		
G1G1K-4451	C3K9Y5		
G1G1K-6723	C3K0F7		
G1G1K-8663			
G1G1K-4557	C3KAZ1		
G1G1K-9373	C3K499		
G1G1K-2366	C3K624		
G1G1K-3431			
G1G1K-1229		dppD	
G1G1K-6922			
G1G1K-2419	C3K628		
G1G1K-1703	C3KBZ6		
G1G1K-6011	C3JYJ1	aceE	
G1G1K-4522	C3KA44		
G1G1K-4907	C3KC27		
G1G1K-581	C3KAH2		
G1G1K-8304	C3K2H4		
G1G1K-8492			
G1G1K-3940	C3K9D4		
G1G1K-9161	C3K3V4		
G1G1K-1230			
G1G1K-7365			
G1G1K-8096			
G1G1K-6466	C3JZW3		
G1G1K-7256			
G1G1K-7940	C3K1V6		
G1G1K-9374	C3K4A0		
G1G1K-1704		metG	
G1G1K-5590	C3JXR3		
G1G1K-582	C3KAH3		
G1G1K-3918			
G1G1K-2460			
G1G1K-7001			
G1G1K-6186	C3JZ13		
G1G1K-2051	C3KC09		
G1G1K-1231			
G1G1K-2528			
G1G1K-7613			
G1G1K-5022	C3KC86		
G1G1K-3650			
G1G1K-1705			
G1G1K-5817			
G1G1K-2906	C3K520		
G1G1K-5721	C3JY07		
G1G1K-7257	C3JXY3		
G1G1K-6302	C3JZG7		
G1G1K-3361	C3K8D2		
G1G1K-6121	C3JYY2		
G1G1K-1232	C3K5B6		
G1G1K-248			
G1G1K-9375	C3K4A1		
G1G1K-9162	C3K3V5		
G1G1K-2052			
G1G1K-8664		pqqE	
G1G1K-7118	C3K0T7		
G1G1K-8493	C3K2T2		
G1G1K-8397	C3K2L7		
G1G1K-3432	C3K552		
G1G1K-1233			
G1G1K-134			
G1G1K-5689	C3JXV2		
G1G1K-2863	C3K877		
G1G1K-4827	C3KBD8		
G1G1K-2053			
G1G1K-8665	C3K352		
G1G1K-585			
G1G1K-7554			
G1G1K-6373	C3JZP6		
G1G1K-2764	C3K750		
G1G1K-7857	C3K1Q3		
G1G1K-1234	C3K5B8		
G1G1K-5907			
G1G1K-8366			
G1G1K-5953	C3JYF0		
G1G1K-4908	C3KC28		
G1G1K-6830			
G1G1K-9376			
G1G1K-1708			
G1G1K-5648	C3JXU4		
G1G1K-5760	C3JY18		
G1G1K-5855			
G1G1K-586	C3KAH4		
G1G1K-2977	C3K779		
G1G1K-7119	C3K129		
G1G1K-40			
G1G1K-7911		cyoD	
G1G1K-3597			
G1G1K-7002	C3K147		
G1G1K-4577	C3KB10		
G1G1K-5161			
G1G1K-1235	C3K5B9		
G1G1K-6865	C3K0Z4		
G1G1K-2054	C3KCU6		
G1G1K-1709			
G1G1K-3271	C3K797		
G1G1K-587			
G1G1K-6303			
G1G1K-7806	C3K1M2	hscB	
G1G1K-4724			
G1G1K-6923	C3K0S3		
G1G1K-9377			
G1G1K-1236	C3K5C0		
G1G1K-8666	C3K353		
G1G1K-2479			
G1G1K-2688	C3K656		
G1G1K-6798	C3K0V2		
G1G1K-4909			
G1G1K-4616	C3KB44		
G1G1K-1710	C3KCT2	mutS	
G1G1K-5023	C3KC87		
G1G1K-135	C3K7B1		
G1G1K-588			
G1G1K-7003			
G1G1K-8667			
G1G1K-5162	C3KD25		
G1G1K-9378			
G1G1K-5908			
G1G1K-5490	C3JXH1	tkt	
G1G1K-1237	C3K5X0		
G1G1K-421			
G1G1K-2420			
G1G1K-7367	C3JZ49		
G1G1K-8367	C3K2K8		
G1G1K-1711	C3KCT3		
G1G1K-4641	C3KB61	modA	
G1G1K-8900			
G1G1K-589	C3KAH7		
G1G1K-3919	C3K9B7		
G1G1K-5591	C3JXR4		
G1G1K-4086	C3K9I8		
G1G1K-4910			
G1G1K-6814			
G1G1K-1238			
G1G1K-3759			
G1G1K-3023	C3K895		
G1G1K-1712			
G1G1K-41			
G1G1K-8901	C3K3G2		
G1G1K-8668	C3K355		
G1G1K-3195	C3K690		
G1G1K-2642			
G1G1K-2400			
G1G1K-6187	C3JZ14		
G1G1K-2269	C3K4V1		
G1G1K-7368	C3JZ50		
G1G1K-8099	C3K255	pnp	
G1G1K-3433			
G1G1K-2955			
G1G1K-1239			
G1G1K-9379	C3K4A5		
G1G1K-5024	C3KC88		
G1G1K-5163			
G1G1K-4757	C3KAF1		
G1G1K-1713			
G1G1K-6657	C3K0A2		
G1G1K-6577			
G1G1K-8014			
G1G1K-6404			
G1G1K-4246			
G1G1K-1240	C3K5X3		
G1G1K-5954			
G1G1K-7709	C3K1H4		
G1G1K-6012	C3JYJ2		
G1G1K-592			
G1G1K-2498	C3K5K1		
G1G1K-9380	C3K4A6		
G1G1K-4502			
G1G1K-8902	C3K3G3		
G1G1K-8669	C3K356		
G1G1K-5592			
G1G1K-7968			
G1G1K-2765			
G1G1K-9167			
G1G1K-1241			
G1G1K-5271	C3KCG2		
G1G1K-6831		recQ	
G1G1K-4393	C3KAY5		
G1G1K-4267			
G1G1K-4789	C3KBA4		
G1G1K-4129			
G1G1K-7836			
G1G1K-593			
G1G1K-7555	C3JYU0		
G1G1K-2827			
G1G1K-3830	C3K8L9		
G1G1K-8670			
G1G1K-4488	C3KA10		
G1G1K-136			
G1G1K-4911			
G1G1K-1242	C3K5X5		
G1G1K-449			
G1G1K-2689	C3K657	pyk	
G1G1K-7120	C3K135		
G1G1K-4828	C3KBD9		
G1G1K-1716			
G1G1K-8903	C3K3G4		
G1G1K-9168	C3K3V7		
G1G1K-594	C3KAI0		
G1G1K-4413			
G1G1K-7807		iscA	
G1G1K-2864	C3K878		
G1G1K-6122	C3JYY3		
G1G1K-9381			
G1G1K-1243			
G1G1K-3651	C3K971	araG	
G1G1K-2529			
G1G1K-5272	C3KCG3		
G1G1K-4544			
G1G1K-1717	C3KCT7		
G1G1K-4376			
G1G1K-5761	C3JY19		
G1G1K-137	C3K7B3		
G1G1K-9169	C3K3V8		
G1G1K-595	C3KAI1		
G1G1K-5909	C3JYC9		
G1G1K-2059			
G1G1K-3961			
G1G1K-8671	C3K358		
G1G1K-9382			
G1G1K-1244			
G1G1K-6188	C3JZ15		
G1G1K-7369	C3JZ51		
G1G1K-1718			
G1G1K-4467	C3K9Z2		
G1G1K-6088	C3JYW1		
G1G1K-596			
G1G1K-2270	C3K4V2		
G1G1K-8904			
G1G1K-4912			
G1G1K-6724	C3K0F8		
G1G1K-5164			
G1G1K-8250			
G1G1K-6339	C3JZM1		
G1G1K-3501		xylA	
G1G1K-1719	C3KCT9		
G1G1K-6543	C3K012		
G1G1K-9170			
G1G1K-597			
G1G1K-7912			
G1G1K-6220	C3JZB0		
G1G1K-42	C3K4I8		
G1G1K-5273	C3KCG4		
G1G1K-1720			
G1G1K-4288	C3KAR8		
G1G1K-7858			
G1G1K-7370			
G1G1K-598			
G1G1K-5762			
G1G1K-8905			
G1G1K-138	C3K7B4		
G1G1K-7556			
G1G1K-6304	C3JZG9		
G1G1K-4674	C3KA91		
G1G1K-1247	C3K5X8		
G1G1K-4829	C3KBE1		
G1G1K-778			
G1G1K-5910			
G1G1K-5519	C3JXJ7		
G1G1K-6494	C3JZX9		
G1G1K-3337	C3K8B4		
G1G1K-2061	C3KCU8		
G1G1K-1721	C3KCU1		
G1G1K-8423	C3K2N7		
G1G1K-2621		moaB	
G1G1K-599	C3KAI4		
G1G1K-2530			
G1G1K-3873	C3K8P0		
G1G1K-3024	C3K896		
G1G1K-3105	C3K528		
G1G1K-1248			
G1G1K-6482	C3JZX1		
G1G1K-2320	C3K4V6		
G1G1K-8368			
G1G1K-9171			
G1G1K-3941	C3K9D5		
G1G1K-7969			
G1G1K-1722	C3KCU2		
G1G1K-2367	C3K625		
G1G1K-9384			
G1G1K-7837			
G1G1K-3434	C3K554		
G1G1K-7262	C3JXY4	astE	
G1G1K-2461	C3K719		
G1G1K-9385			
G1G1K-4711			
G1G1K-4578	C3KB11		
G1G1K-2480	C3K4X8		
G1G1K-3760	C3K9B3	gspI	
G1G1K-5027			
G1G1K-1723			
G1G1K-601	C3KBH1		
G1G1K-6058			
G1G1K-4247	C3K9S8		
G1G1K-4328	C3KAT8		
G1G1K-4913	C3KC33		
G1G1K-4563	C3KAZ6		
G1G1K-4725			
G1G1K-8015	C3K202	antA	
G1G1K-6725	C3K0F9		
G1G1K-2828		fadE	
G1G1K-7007	C3JXX5		
G1G1K-5165	C3KD28		
G1G1K-8102			
G1G1K-1724			
G1G1K-3598	C3K8I3		
G1G1K-3305	C3K7S5		
G1G1K-602			
G1G1K-3920	C3K9B8		
G1G1K-5911			
G1G1K-5274	C3KCG5		
G1G1K-9172			
G1G1K-8306	C3K2H5		
G1G1K-4055	C3K9G9		
G1G1K-1251	C3K5Y0		
G1G1K-9386	C3K4B1		
G1G1K-5403	C3KE35		
G1G1K-1725			
G1G1K-6247	C3JZC8		
G1G1K-8369	C3K2L0		
G1G1K-2935	C3K6P3		
G1G1K-6832			
G1G1K-8103			
G1G1K-5166	C3KD29		
G1G1K-4774	C3KB89		
G1G1K-2063	C3KCU9		
G1G1K-8908		metF	
G1G1K-3435			
G1G1K-2907	C3K521		
G1G1K-9387	C3K4B2		
G1G1K-6089	C3JYW2	lpdA	
G1G1K-1252			
G1G1K-779			
G1G1K-6189	C3JZ16		
G1G1K-5763			
G1G1K-4642	C3KB62		
G1G1K-7913		cyoB	
G1G1K-4914	C3KC34		
G1G1K-4268		gnd	
G1G1K-1726			
G1G1K-5832	C3JY64	cspD	
G1G1K-7557	C3JYU2		
G1G1K-8676			
G1G1K-2064	C3KCV0		
G1G1K-9173	C3K3W2		
G1G1K-1253			
G1G1K-5275			
G1G1K-5912			
G1G1K-7263			
G1G1K-3761		gspG	
G1G1K-1727	C3KDF1		
G1G1K-3328			
G1G1K-5955	C3JYF2		
G1G1K-7859	C3K1Q5		
G1G1K-2956	C3K764		
G1G1K-9388	C3K4B3	clpV	
G1G1K-5690			
G1G1K-9174			
G1G1K-6878			
G1G1K-2065			
G1G1K-1728	C3KDF3		
G1G1K-5593	C3JXR6		
G1G1K-4201			
G1G1K-8909	C3K3G8		
G1G1K-2865	C3K879		
G1G1K-6305			
G1G1K-3874	C3K8P1		
G1G1K-3502			
G1G1K-1729			
G1G1K-8910	C3K3G9		
